FIPS,STATE,NAME,ID,VERSION,START_DATE,END_DATE,CREATION_OR_CHANGE,CITATION,START_N,END_N,DATASET
48099,TX,CORYELL,txs_coryell,,01 02 1858 0:00:00,,Non-County Area 17 attached to CORYELL lost to creation of CALLAHAN and EASTLAND.,"(Texas Laws 1857, 7th leg., ch. 75, secs. 10, 13/pp. 88-89)",18580201,,TX_AtlasHCB
48329,TX,MIDLAND,txs_midland,,27 03 1903 0:00:00,,"CRANE detached from MIDLAND, attached to ECTOR ""for judicial and surveying purposes.""","(Texas Laws 1903, 28th leg., reg. sess., ch. 67, sec. 3/p. 92)",19030327,,TX_AtlasHCB
48135,TX,ECTOR,txs_ector,,27 03 1903 0:00:00,,"CRANE detached from MIDLAND, attached to ECTOR ""for judicial and surveying purposes.""","(Texas Laws 1903, 28th leg., reg. sess., ch. 67, sec. 3/p. 92)",19030327,,TX_AtlasHCB
48135,TX,ECTOR,txs_ector,,12 08 1927 0:00:00,,"CRANE fully organized, detached from ECTOR.","(Correspondence, Judy Crawford, District and County Clerk, Crane County, 3 July 2001)",19270812,,TX_AtlasHCB
48271,TX,KINNEY,txs_kinney,,10 02 1875 0:00:00,,"CROCKETT attached to KINNEY ""for judicial purposes.""","(Texas Laws 1875, 14th leg., 2d sess., ch. 18/p. 16)",18750210,,TX_AtlasHCB
48271,TX,KINNEY,txs_kinney,,25 03 1887 0:00:00,,"CROCKETT detached from KINNEY, attached to VAL VERDE ""for judicial purposes.""","(Texas Laws 1887, 20th leg., reg. sess., ch. 65, sec. 2/p. 46)",18870325,,TX_AtlasHCB
48465,TX,VAL VERDE,txs_valverde,,25 03 1887 0:00:00,,"CROCKETT detached from KINNEY, attached to VAL VERDE ""for judicial purposes.""","(Texas Laws 1887, 20th leg., reg. sess., ch. 65, sec. 2/p. 46)",18870325,,TX_AtlasHCB
48465,TX,VAL VERDE,txs_valverde,,07 07 1891 0:00:00,,"CROCKETT fully organized, detached from VAL VERDE.","(""Crockett County,"" New Handbook of Texas, 2:411)",18910707,,TX_AtlasHCB
48125,TX,DICKENS,txs_dickens,,30 06 1887 0:00:00,,"DICKENS detached from BAYLOR, attached to CROSBY ""for judicial purposes.""","(Texas Laws 1887, 20th leg., reg. sess., ch. 98, sec. 4/p. 80)",18870630,,TX_AtlasHCB
48141,TX,EL PASO,txs_elpaso,,05 01 1912 0:00:00,,"CULBERSON fully organized, detached from EL PASO.","(Wylie, 13)",19120105,,TX_AtlasHCB
48205,TX,HARTLEY,txs_hartley,,01 04 1891 0:00:00,,"DALLAM detached from OLDHAM, attached to HARTLEY ""for judicial purposes.""","(Texas Laws 1891, 22d leg., reg. sess., ch. 46, sec. 2/p. 49)",18910401,,TX_AtlasHCB
48205,TX,HARTLEY,txs_hartley,,28 07 1891 0:00:00,,"DALLAM fully organized, detached from HARTLEY.","(Hunter, 35)",18910728,,TX_AtlasHCB
48115,TX,DAWSON,txs_dawson,,20 03 1905 0:00:00,,"DAWSON fully organized, detached from HOWARD.","(""Dawson County,"" New Handbook of Texas, 2:541)",19050320,,TX_AtlasHCB
48237,TX,JACK,txs_jack,,19 11 1876 0:00:00,,"ARMSTRONG, BAILEY, BRISCOE, CARSON, CASTRO, COTTLE, DALLAM, DEAF SMITH, FLOYD, HALE, HANSFORD, HARTLEY, HUTCHINSON, LAMB, MOORE, MOTLEY, OLDHAM, PARMER, POTTER, RANDALL, SHERMAN, and SWISHER not fully organized, all attached to JACK ""for judicial, surveying and all other purposes."" Act passed 21 August 1876; took effect 19 November 1876.","(Texas Laws 1876, 15th leg., ch. 144/p. 242)",18761119,,TX_AtlasHCB
48369,TX,PARMER,txs_parmer,,07 05 1907 0:00:00,,"PARMER fully organized, detached from DEAF SMITH.","(""Parmer County,"" New Handbook of Texas, 5:68)",19070507,,TX_AtlasHCB
48479,TX,WEBB,txs_webb,,14 02 1860 0:00:00,,"DIMMIT attached to WEBB ""for all judicial purposes.""","(Texas Laws 1859, 8th leg., reg. sess., gen., ch. 87, sec. 7/p. 120)",18600214,,TX_AtlasHCB
48127,TX,DIMMIT,txs_dimmit,,02 11 1880 0:00:00,,"DIMMIT fully organized, detached from MAVERICK.","(Kennedy, 85)",18801102,,TX_AtlasHCB
48483,TX,WHEELER,txs_wheeler,,22 03 1882 0:00:00,,"DONLEY fully organized, detached from WHEELER.","(Browder, 200)",18820322,,TX_AtlasHCB
48437,TX,SWISHER,txs_swisher,,27 03 1883 0:00:00,,"SWISHER detached from OLDHAM, attached to DONLEY ""for judicial purposes.""","(Texas Laws 1883, 18th leg., reg. sess., ch. 41, sec. 4/p. 30)",18830327,,TX_AtlasHCB
48355,TX,NUECES,txs_nueces,,07 11 1876 0:00:00,,"DUVAL fully organized, detached from NUECES.","(Kennedy, 86)",18761107,,TX_AtlasHCB
48363,TX,PALO PINTO,txs_palopinto,,10 08 1870 0:00:00,,"CALLAHAN, EASTLAND, and TAYLOR detached from COMANCHE, all attached to PALO PINTO ""for judicial purposes.""","(Texas Laws 1870, 12th leg., called sess., ch. 40, sec. 14/p. 54)",18700810,,TX_AtlasHCB
48363,TX,PALO PINTO,txs_palopinto,,02 12 1873 0:00:00,,"EASTLAND fully organized, detached from PALO PINTO.","(Ghormley, 16)",18731202,,TX_AtlasHCB
48133,TX,EASTLAND,txs_eastland,,15 08 1876 0:00:00,,"CALLAHAN detached from SHACKELFORD, attached to EASTLAND ""for judicial purposes.""","(Texas Laws 1876, 15th leg., ch. 88/p. 134)",18760815,,TX_AtlasHCB
48133,TX,EASTLAND,txs_eastland,,03 07 1877 0:00:00,,"CALLAHAN fully organized, detached from EASTLAND.","(""Callahan County,"" New Handbook of Texas, 1:906)",18770703,,TX_AtlasHCB
48329,TX,MIDLAND,txs_midland,,06 01 1891 0:00:00,,"ECTOR fully organized, detached from MIDLAND.","(Kennedy, 88)",18910106,,TX_AtlasHCB
48463,TX,UVALDE,txs_uvalde,,04 04 1861 0:00:00,,"EDWARDS detached from BANDERA, attached to UVALDE ""for all judicial purposes.""","(Texas Laws 1861, 8th leg., ext. sess., ch. 40/p. 31)",18610404,,TX_AtlasHCB
48463,TX,UVALDE,txs_uvalde,,11 10 1866 0:00:00,,"EDWARDS attached to UVALDE ""for judicial purposes,"" or EDWARDS detached from UVALDE, attached to BANDERA ""for judicial purposes"" [conflict between chapters 35 and 36; corrected 10 August 1870].","(Texas Laws 1866, 11th leg., ch. 35, sec. 17/p. 27 and ch. 36, sec.7/p. 28)",18661011,,TX_AtlasHCB
48265,TX,KERR,txs_kerr,,10 04 1883 0:00:00,,"EDWARDS fully organized, detached from KERR.","(Kennedy, 88)",18830410,,TX_AtlasHCB
48141,TX,EL PASO,txs_elpaso,,12 02 1852 0:00:00,,"PRESIDIO attached to EL PASO ""for judicial purposes.""","(Texas Laws 1851, 4th leg., reg. sess., ch. 85/p. 91)",18520212,,TX_AtlasHCB
48141,TX,EL PASO,txs_elpaso,,28 04 1874 0:00:00,,"PECOS and TOM GREEN both attached to EL PASO ""for judicial purposes.""","(Texas Laws 1874, 14th leg., reg. sess., ch. 109/p. 155)",18740428,,TX_AtlasHCB
48141,TX,EL PASO,txs_elpaso,,05 01 1875 0:00:00,,"TOM GREEN fully organized, detached from EL PASO.","(""Tom Green County,"" New Handbook of Texas, 6:523)",18750105,,TX_AtlasHCB
48141,TX,EL PASO,txs_elpaso,,09 03 1875 0:00:00,,"PECOS fully organized, detached from EL PASO.","(""Pecos County,"" New Handbook of Texas, 5:121)",18750309,,TX_AtlasHCB
48141,TX,EL PASO,txs_elpaso,,31 12 1875 0:00:00,,"[1875] PRESIDIO fully organized, detached from EL PASO.","(""Presidio County,"" New Handbook of Texas, 5:331)",18751231,,TX_AtlasHCB
48355,TX,NUECES,txs_nueces,,14 02 1860 0:00:00,,"DUVAL, ENCINAL (extinct), and LA SALLE attached to NUECES ""for all judicial purposes.""","(Texas Laws 1859, 8th leg., reg. sess., gen., ch. 87, sec. 7/ p. 120)",18600214,,TX_AtlasHCB
48355,TX,NUECES,txs_nueces,,11 10 1866 0:00:00,,"ENCINAL (extinct) detached from NUECES, attached to WEBB ""for judicial purposes."" LA SALLE detached from NUECES, attached to LIVE OAK ""for judicial purposes.""","(Texas Laws 1866, 11th leg., ch. 35, sec. 17/p. 27)",18661011,,TX_AtlasHCB
48479,TX,WEBB,txs_webb,,11 10 1866 0:00:00,,"ENCINAL (extinct) detached from NUECES, attached to WEBB ""for judicial purposes.""","(Texas Laws 1866, 11th leg., ch. 35, sec. 17/p. 27)",18661011,,TX_AtlasHCB
48353,TX,NOLAN,txs_nolan,,30 03 1881 0:00:00,,"FISHER detached from SHACKELFORD, attached to NOLAN ""for judicial purposes.""","(Texas Laws 1881, 17th leg., reg. sess., ch. 74, sec. 11/p. 79)",18810330,,TX_AtlasHCB
48353,TX,NOLAN,txs_nolan,,20 04 1886 0:00:00,,"FISHER fully organized, detached from NOLAN.","(Yeats and Shelton, 43-44)",18860420,,TX_AtlasHCB
48163,TX,FRIO,txs_frio,,03 01 1862 0:00:00,,"LIVE OAK exchanged with McMULLEN, gained all of ATASCOSA; ATASCOSA eliminated, temporarily ending the attachment of FRIO (act repealed 4 December 1863).","(Texas Laws 1861, 9th leg., reg. sess., ch. 29/p. 27)",18620103,,TX_AtlasHCB
48325,TX,MEDINA,txs_medina,,20 07 1871 0:00:00,,"FRIO fully organized, detached from MEDINA.","(Frio County Centennial Corporation, [1])",18710720,,TX_AtlasHCB
48163,TX,FRIO,txs_frio,,04 03 1873 0:00:00,,"ZAVALA detached from UVALDE, attached to FRIO ""for judicial purposes.""","(Texas Laws 1873, 13th leg., ch. 9/pp. 11-12)",18730304,,TX_AtlasHCB
48507,TX,ZAVALA,txs_zavala,,25 02 1884 0:00:00,,"ZAVALA fully organized, detached from FRIO.","(Kennedy, 180)",18840225,,TX_AtlasHCB
48417,TX,SHACKELFORD,txs_shackelford,,19 11 1876 0:00:00,,"BORDEN, DAWSON, FISHER, GAINES, HOWARD, MARTIN, MITCHELL, NOLAN, and SCURRY not fully organized, all attached to SHACKELFORD ""for judicial, surveying and all other purposes."" Act passed 21 August 1876; took effect 19 November 1876.","(Texas Laws 1876, 15th leg., ch. 144/pp. 238-239, 242)",18761119,,TX_AtlasHCB
48417,TX,SHACKELFORD,txs_shackelford,,30 03 1881 0:00:00,,"BORDEN, DAWSON, GAINES, HOWARD, MARTIN, and SCURRY detached from SHACKELFORD, all attached to MITCHELL ""for judicial purposes."" FISHER detached from SHACKELFORD, attached to NOLAN ""for judicial purposes.""","(Texas Laws 1881, 17th leg., reg. sess., ch. 74, sec. 11/p. 79)",18810330,,TX_AtlasHCB
48107,TX,CROSBY,txs_crosby,,18 02 1889 0:00:00,,"BAILEY, COCHRAN, HOCKLEY, and LAMB detached from CROSBY, attached to HALE ""for judicial purposes."" LYNN detached from HOWARD, attached to CROSBY ""for judicial purposes.""","(Texas Laws 1889, 21st leg., ch. 138, secs. 6, 10/p. 163)",18890218,,TX_AtlasHCB
48107,TX,CROSBY,txs_crosby,,28 05 1890 0:00:00,,"FLOYD fully organized, detached from CROSBY.","(""Floyd County,"" New Handbook of Texas, 2:1043)",18900528,,TX_AtlasHCB
48107,TX,CROSBY,txs_crosby,,05 02 1891 0:00:00,,"MOTLEY fully organized, detached from CROSBY.","(Traweek, 15)",18910205,,TX_AtlasHCB
48107,TX,CROSBY,txs_crosby,,10 03 1891 0:00:00,,"LUBBOCK fully organized, detached from CROSBY.","(""Lubbock County,"" New Handbook of Texas, 4:323)",18910310,,TX_AtlasHCB
48107,TX,CROSBY,txs_crosby,,14 03 1891 0:00:00,,"DICKENS fully organized, detached from CROSBY.","(Kennedy, 85)",18910314,,TX_AtlasHCB
48107,TX,CROSBY,txs_crosby,,25 03 1891 0:00:00,,"LYNN detached from CROSBY, attached to LUBBOCK ""for judicial purposes.""","(Texas Laws 1891, 22d leg., reg. sess., ch. 34, sec. 3/p. 37)",18910325,,TX_AtlasHCB
48033,TX,BORDEN,txs_borden,,05 07 1907 0:00:00,,"GARZA fully organized, detached from BORDEN.","(Garza County Historical Survey Committee, 5)",19070705,,TX_AtlasHCB
48227,TX,HOWARD,txs_howard,,27 03 1883 0:00:00,,"ANDREWS, BORDEN, DAWSON, GAINES, and MARTIN detached from MITCHELL, all attached to HOWARD ""for judicial purposes."" LYNN, TERRY and YOAKUM detached from THROCKMORTON, all attached to HOWARD ""for judicial purposes.""","(Texas Laws 1883, 18th leg., reg. sess., ch. 41, sec. 1/p. 29)",18830327,,TX_AtlasHCB
48007,TX,ARANSAS,txs_aransas,,04 09 1947 0:00:00,,Boundaries of ARANSAS extended to the continental shelf in the Gulf of Mexico [not mapped].,"(Texas Laws 1947, 50th leg., reg. sess., ch. 287/p. 490)",19470904,,TX_AtlasHCB
48039,TX,BRAZORIA,txs_brazoria,,04 09 1947 0:00:00,,Boundaries of BRAZORIA extended to the continental shelf in the Gulf of Mexico [not mapped].,"(Texas Laws 1947, 50th leg., reg. sess., ch. 287/p. 490)",19470904,,TX_AtlasHCB
48057,TX,CALHOUN,txs_calhoun,,04 09 1947 0:00:00,,Boundaries of CALHOUN extended to the continental shelf in the Gulf of Mexico [not mapped].,"(Texas Laws 1947, 50th leg., reg. sess., ch. 287/p. 490)",19470904,,TX_AtlasHCB
48061,TX,CAMERON,txs_cameron,,04 09 1947 0:00:00,,Boundaries of CAMERON extended to the continental shelf in the Gulf of Mexico [not mapped].,"(Texas Laws 1947, 50th leg., reg. sess., ch. 287/p. 490)",19470904,,TX_AtlasHCB
48167,TX,GALVESTON,txs_galveston,,04 09 1947 0:00:00,,Boundaries of GALVESTON extended to the continental shelf in the Gulf of Mexico [not mapped].,"(Texas Laws 1947, 50th leg., reg. sess., ch. 287/p. 490)",19470904,,TX_AtlasHCB
48245,TX,JEFFERSON,txs_jefferson,,04 09 1947 0:00:00,,Boundaries of JEFFERSON extended to the continental shelf in the Gulf of Mexico [not mapped].,"(Texas Laws 1947, 50th leg., reg. sess., ch. 287/p. 490)",19470904,,TX_AtlasHCB
48261,TX,KENEDY,txs_kenedy,,04 09 1947 0:00:00,,Boundaries of KENEDY extended to the continental shelf in the Gulf of Mexico [not mapped].,"(Texas Laws 1947, 50th leg., reg. sess., ch. 287/p. 490)",19470904,,TX_AtlasHCB
48273,TX,KLEBERG,txs_kleberg,,04 09 1947 0:00:00,,Boundaries of KLEBERG extended to the continental shelf in the Gulf of Mexico [not mapped].,"(Texas Laws 1947, 50th leg., reg. sess., ch. 287/p. 490)",19470904,,TX_AtlasHCB
48321,TX,MATAGORDA,txs_matagorda,,04 09 1947 0:00:00,,Boundaries of MATAGORDA extended to the continental shelf in the Gulf of Mexico [not mapped].,"(Texas Laws 1947, 50th leg., reg. sess., ch. 287/p. 490)",19470904,,TX_AtlasHCB
48355,TX,NUECES,txs_nueces,,04 09 1947 0:00:00,,Boundaries of NUECES extended to the continental shelf in the Gulf of Mexico [not mapped].,"(Texas Laws 1947, 50th leg., reg. sess., ch. 287/p. 490)",19470904,,TX_AtlasHCB
48489,TX,WILLACY,txs_willacy,,04 09 1947 0:00:00,,Boundaries of WILLACY extended to the continental shelf in the Gulf of Mexico [not mapped].,"(Texas Laws 1947, 50th leg., reg. sess., ch. 287/p. 490)",19470904,,TX_AtlasHCB
48003,TX,ANDREWS,txs_andrews,,27 05 1931 0:00:00,,Western extent of ANDREWS explicitly extended to the Texas-New Mexico boundary (103d meridian) as established by John H. Clark in 1859 [not mapped].,"(Texas Laws 1931, 42d leg., reg. sess., ch. 358/p. 850)",19310527,,TX_AtlasHCB
48017,TX,BAILEY,txs_bailey,,27 05 1931 0:00:00,,Western extent of BAILEY explicitly extended to the Texas-New Mexico boundary (103d meridian) as established by John H. Clark in 1859 [not mapped].,"(Texas Laws 1931, 42d leg., reg. sess., ch. 358/p. 850)",19310527,,TX_AtlasHCB
48079,TX,COCHRAN,txs_cochran,,27 05 1931 0:00:00,,Western extent of COCHRAN explicitly extended to the Texas-New Mexico boundary (103d meridian) as established by John H. Clark in 1859 [not mapped].,"(Texas Laws 1931, 42d leg., reg. sess., ch. 358/p. 850)",19310527,,TX_AtlasHCB
48111,TX,DALLAM,txs_dallam,,27 05 1931 0:00:00,,Western extent of DALLAM explicitly extended to the Texas-New Mexico boundary (103d meridian) as established by John H. Clark in 1859 [not mapped].,"(Texas Laws 1931, 42d leg., reg. sess., ch. 358/p. 850)",19310527,,TX_AtlasHCB
48117,TX,DEAF SMITH,txs_deafsmith,,27 05 1931 0:00:00,,Western extent of DEAF SMITH explicitly extended to the Texas-New Mexico boundary (103d meridian) as established by John H. Clark in 1859 [not mapped].,"(Texas Laws 1931, 42d leg., reg. sess., ch. 358/p. 850)",19310527,,TX_AtlasHCB
48165,TX,GAINES,txs_gaines,,27 05 1931 0:00:00,,Western extent of GAINES explicitly extended to the Texas-New Mexico boundary (103d meridian) as established by John H. Clark in 1859 [not mapped].,"(Texas Laws 1931, 42d leg., reg. sess., ch. 358/p. 850)",19310527,,TX_AtlasHCB
48205,TX,HARTLEY,txs_hartley,,27 05 1931 0:00:00,,Western extent of HARTLEY explicitly extended to the Texas-New Mexico boundary (103d meridian) as established by John H. Clark in 1859 [not mapped].,"(Texas Laws 1931, 42d leg., reg. sess., ch. 358/p. 850)",19310527,,TX_AtlasHCB
48359,TX,OLDHAM,txs_oldham,,27 05 1931 0:00:00,,Western extent of OLDHAM explicitly extended to the Texas-New Mexico boundary (103d meridian) as established by John H. Clark in 1859 [not mapped].,"(Texas Laws 1931, 42d leg., reg. sess., ch. 358/p. 850)",19310527,,TX_AtlasHCB
48369,TX,PARMER,txs_parmer,,27 05 1931 0:00:00,,Western extent of PARMER explicitly extended to the Texas-New Mexico boundary (103d meridian) as established by John H. Clark in 1859 [not mapped].,"(Texas Laws 1931, 42d leg., reg. sess., ch. 358/p. 850)",19310527,,TX_AtlasHCB
48447,TX,THROCKMORTON,txs_throckmorton,,25 02 1881 0:00:00,,"GARZA, KENT, LYNN, STONEWALL, TERRY, and YOAKUM detached from YOUNG, all attached to THROCKMORTON ""for judicial purposes."" HASKELL detached from SHACKELFORD, attached to THROCKMORTON ""for judicial purposes.""","(Texas Laws 1881, 17th leg., reg. sess., ch. 18, sec. 2/p. 12)",18810225,,TX_AtlasHCB
48415,TX,SCURRY,txs_scurry,,11 05 1893 0:00:00,,"GARZA detached from SCURRY, attached to BORDEN ""for judicial purposes.""","(Texas Laws 1893, 23d leg., ch. 110/p. 166)",18930511,,TX_AtlasHCB
48033,TX,BORDEN,txs_borden,,11 05 1893 0:00:00,,"GARZA detached from SCURRY, attached to BORDEN ""for judicial purposes.""","(Texas Laws 1893, 23d leg., ch. 110/p. 166)",18930511,,TX_AtlasHCB
48171,TX,GILLESPIE,txs_gillespie,,14 02 1860 0:00:00,,"KIMBLE attached to GILLESPIE ""for all judicial purposes.""","(Texas Laws 1859, 8th leg., reg. sess., gen., ch. 87, sec. 7/p. 120)",18600214,,TX_AtlasHCB
48171,TX,GILLESPIE,txs_gillespie,,03 01 1876 0:00:00,,"KIMBLE fully organized, detached from GILLESPIE.","(""Kimble County,"" New Handbook of Texas, 3:1100)",18760103,,TX_AtlasHCB
48227,TX,HOWARD,txs_howard,,21 03 1889 0:00:00,,"GLASSCOCK detached from MARTIN, attached to HOWARD ""for judicial, surveying, and other purposes.""","(Texas Laws 1889, 21st leg., ch. 81/p. 92)",18890321,,TX_AtlasHCB
48227,TX,HOWARD,txs_howard,,28 03 1893 0:00:00,,"GLASSCOCK fully organized, detached from HOWARD.","(Kennedy, 97)",18930328,,TX_AtlasHCB
48483,TX,WHEELER,txs_wheeler,,04 05 1895 0:00:00,,"GRAY detached from WHEELER, attached to ROBERTS ""for judicial purposes.""","(Texas Laws 1895, 24th leg., reg. sess., ch. 90/p. 143)",18950504,,TX_AtlasHCB
48393,TX,ROBERTS,txs_roberts,,04 05 1895 0:00:00,,"GRAY detached from WHEELER, attached to ROBERTS ""for judicial purposes.""","(Texas Laws 1895, 24th leg., reg. sess., ch. 90/p. 143)",18950504,,TX_AtlasHCB
48393,TX,ROBERTS,txs_roberts,,27 05 1902 0:00:00,,"GRAY fully organized, detached from ROBERTS.","(Kennedy, 98)",19020527,,TX_AtlasHCB
48181,TX,GRAYSON,txs_grayson,,11 04 1846 0:00:00,,Part of Fannin Land District attached to GRAYSON lost to creation of DENTON; resulted in an overlap between GRAYSON and DENTON (see Overlap Area 1).,"(Texas Laws 1846, 1st leg./p. 57)",18460411,,TX_AtlasHCB
48085,TX,COLLIN,txs_collin,,13 02 1854 0:00:00,,Cooke and Denton Land Districts re-organized; implicitly ended the attachment of non-county areas in Fannin Land District to COLLIN and GRAYSON [map depicts non-county area in Cooke Land District].,"(Texas Laws 1853, 5th leg., ch. 72/p. 100)",18540213,,TX_AtlasHCB
48181,TX,GRAYSON,txs_grayson,,13 02 1854 0:00:00,,Cooke and Denton Land Districts re-organized; implicitly ended the attachment of non-county areas in Fannin Land District to COLLIN and GRAYSON [map depicts non-county area in Cooke Land District].,"(Texas Laws 1853, 5th leg., ch. 72/p. 100)",18540213,,TX_AtlasHCB
48483,TX,WHEELER,txs_wheeler,,31 07 1886 0:00:00,,"[July 1886] GREER (Okla.) fully organized, detached from WHEELER.","(""Greer County,"" New Handbook of Texas, 3:326)",18860731,,TX_AtlasHCB
48189,TX,HALE,txs_hale,,17 07 1890 0:00:00,,"SWISHER fully organized, detached from HALE.","(""Swisher County,"" New Handbook of Texas, 6:181)",18900717,,TX_AtlasHCB
48189,TX,HALE,txs_hale,,25 03 1891 0:00:00,,"COCHRAN and HOCKLEY detached from HALE, both attached to LUBBOCK ""for judicial purposes.""","(Texas Laws 1891, 22d leg., reg. sess., ch. 34, sec. 3/p. 37)",18910325,,TX_AtlasHCB
48189,TX,HALE,txs_hale,,01 09 1892 0:00:00,,"BAILEY and LAMB detached from HALE, both attached to CASTRO ""for judicial purposes.""","(Texas Laws 1892, 22d leg., called sess., ch. 24, sec. 2/p. 59)",18920901,,TX_AtlasHCB
48483,TX,WHEELER,txs_wheeler,,07 10 1879 0:00:00,,"CHILDRESS, COLLINGSWORTH, DONLEY, GRAY, HALL, HEMPHILL, LIPSCOMB, OCHILTREE, and ROBERTS detached from CLAY, all attached to WHEELER; GREER (Okla.) detached from MONTAGUE, attached to WHEELER; ARMSTRONG, BRISCOE, CARSON, CASTRO, DALLAM, DEAF SMITH, HANSFORD, HARTLEY, HUTCHINSON, MOORE, OLDHAM, PARMER, POTTER, RANDALL, SHERMAN, and SWISHER detached from JACK, all attached to WHEELER. All attachments were ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
